timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1678801493515,1160,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-37,text,true,,92346,125,89,89,https://yame.vn/bo-suu-tap/space,994,0,0
1678801494457,231,Yame-/shop/ao-so-mi-co-danton?s=2,200,OK,Thread Group-Yame 1-7,text,true,,76935,136,90,90,https://yame.vn/shop/ao-so-mi-co-danton?s=2,207,0,0
1678801493521,1205,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-21,text,true,,64423,128,90,90,https://yame.vn/bo-suu-tap/poseidon,988,0,0
1678801493599,1130,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-13,text,true,,94571,136,90,90,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,1092,0,0
1678801493538,1217,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-9,text,true,,89613,129,90,90,https://yame.vn/shop/gu-toi-gian?s=2,1021,0,0
1678801493521,1268,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-2,text,true,,89615,129,91,91,https://yame.vn/shop/gu-toi-gian?s=2,1026,0,0
1678801493548,1249,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-20,text,true,,64423,128,91,91,https://yame.vn/bo-suu-tap/poseidon,1072,0,0
1678801493262,1539,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-24,text,true,,71173,126,91,91,https://yame.vn/bo-suu-tap/anubis,1247,0,0
1678801492952,1857,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-11,text,true,,68786,127,91,91,https://yame.vn/bo-suu-tap/valknut,898,0,0
1678801492738,2083,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-45,text,true,,90060,132,91,91,https://yame.vn/bo-suu-tap/toi-gian_bst,872,0,0
1678801494664,183,Yame-/shop/quan-jogger?s=2,200,OK,Thread Group-Yame 1-5,text,true,,73468,129,91,91,https://yame.vn/shop/quan-jogger?s=2,159,0,0
1678801494689,169,Yame-/shop/quan-jogger?s=2,200,OK,Thread Group-Yame 1-7,text,true,,73472,129,91,91,https://yame.vn/shop/quan-jogger?s=2,139,0,0
1678801490687,4170,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-50,text,true,,94638,133,91,91,https://yame.vn/bo-suu-tap/hang-don-gian,2933,0,717
1678801493035,1877,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-49,text,true,,90052,132,92,92,https://yame.vn/bo-suu-tap/toi-gian_bst,667,0,0
1678801493766,1147,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-6,text,true,,94565,136,92,92,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,1112,0,0
1678801492717,2197,Yame-bosutap,200,OK,Thread Group-Yame 1-41,text,true,,158956,119,92,92,https://yame.vn/bo-suu-tap,819,0,0
1678801493257,1670,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-1,text,true,,90008,139,92,92,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,641,0,0
1678801493736,1210,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-19,text,true,,90012,139,92,92,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,1146,0,0
1678801493796,1155,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-15,text,true,,65388,138,92,92,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1129,0,0
1678801492601,2354,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-46,text,true,,90058,132,92,92,https://yame.vn/bo-suu-tap/toi-gian_bst,1010,0,0
1678801491888,3073,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-62,text,true,,94638,133,92,92,https://yame.vn/bo-suu-tap/hang-don-gian,1911,0,1362
1678801493756,1207,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-27,text,true,,71103,126,92,92,https://yame.vn/bo-suu-tap/anubis,1129,0,0
1678801493040,1941,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-10,text,true,,71175,126,92,92,https://yame.vn/bo-suu-tap/anubis,1004,0,0
1678801494847,191,Yame-/shop/quan-short?s=2,200,OK,Thread Group-Yame 1-5,text,true,,91061,128,93,93,https://yame.vn/shop/quan-short?s=2,145,0,0
1678801493848,1193,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-16,text,true,,95151,134,93,93,https://yame.vn/shop/ao-thun-don-gian?s=2,1125,0,0
1678801492513,2540,Yame-bosutap,200,OK,Thread Group-Yame 1-39,text,true,,158892,119,93,93,https://yame.vn/bo-suu-tap,890,0,0
1678801493881,1176,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-26,text,true,,64353,128,93,93,https://yame.vn/bo-suu-tap/poseidon,1143,0,0
1678801493628,1441,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-32,text,true,,76213,125,93,93,https://yame.vn/bo-suu-tap/horus,1362,0,0
1678801493917,1179,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-18,text,true,,65386,138,94,94,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1140,0,0
1678801493167,1939,Yame-bosutap,200,OK,Thread Group-Yame 1-43,text,true,,158958,119,94,94,https://yame.vn/bo-suu-tap,649,0,0
1678801494858,257,Yame-/shop/quan-short?s=2,200,OK,Thread Group-Yame 1-7,text,true,,91057,128,94,94,https://yame.vn/shop/quan-short?s=2,147,0,0
1678801493706,1435,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-30,text,true,,76213,125,94,94,https://yame.vn/bo-suu-tap/horus,1166,0,0
1678801493916,1232,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-14,text,true,,90004,139,94,94,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,1153,0,0
1678801493383,1766,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-12,text,true,,71181,126,94,94,https://yame.vn/bo-suu-tap/anubis,829,0,0
1678801493911,1255,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-35,text,true,,76212,125,94,94,https://yame.vn/bo-suu-tap/horus,1182,0,0
1678801493963,1210,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-8,text,true,,95159,134,94,94,https://yame.vn/shop/ao-thun-don-gian?s=2,1139,0,0
1678801493047,2129,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-31,text,true,,92352,125,94,94,https://yame.vn/bo-suu-tap/space,865,0,0
1678801495039,167,Yame-/shop/phu-kien-nam?s=2,200,OK,Thread Group-Yame 1-5,text,true,,89619,130,95,95,https://yame.vn/shop/phu-kien-nam?s=2,152,0,0
1678801493357,1865,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-51,text,true,,90060,132,95,95,https://yame.vn/bo-suu-tap/toi-gian_bst,720,0,0
1678801493452,1806,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-17,text,true,,68796,127,95,95,https://yame.vn/bo-suu-tap/valknut,977,0,0
1678801494129,1151,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-36,text,true,,76213,125,95,95,https://yame.vn/bo-suu-tap/horus,1092,0,0
1678801491388,3892,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-57,text,true,,94637,133,95,95,https://yame.vn/bo-suu-tap/hang-don-gian,2606,0,1561
1678801495115,167,Yame-/shop/phu-kien-nam?s=2,200,OK,Thread Group-Yame 1-7,text,true,,89623,130,95,95,https://yame.vn/shop/phu-kien-nam?s=2,146,0,0
1678801491501,3799,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-58,text,true,,94641,133,96,96,https://yame.vn/bo-suu-tap/hang-don-gian,2471,0,1541
1678801494205,1102,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-3,text,true,,65392,138,96,96,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1040,0,0
1678801491791,3551,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-61,text,true,,94640,133,96,96,https://yame.vn/bo-suu-tap/hang-don-gian,1869,0,1274
1678801494332,1022,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-33,text,true,,76213,125,96,96,https://yame.vn/bo-suu-tap/horus,986,0,0
1678801491588,3796,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-59,text,true,,94646,133,96,96,https://yame.vn/bo-suu-tap/hang-don-gian,2052,0,1463
1678801493233,2155,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-4,text,true,,90006,139,97,97,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,1200,0,0
1678801492490,2906,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-68,text,true,,94632,133,97,97,https://yame.vn/bo-suu-tap/hang-don-gian,1598,0,873
1678801495207,200,Yame-/shop/bltx?s=2,200,OK,Thread Group-Yame 1-5,text,true,,88398,122,97,97,https://yame.vn/shop/bltx?s=2,153,0,0
1678801494206,1206,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-56,text,true,,90055,132,97,97,https://yame.vn/bo-suu-tap/toi-gian_bst,1035,0,0
1678801493456,1956,Yame-bosutap,200,OK,Thread Group-Yame 1-44,text,true,,158955,119,97,97,https://yame.vn/bo-suu-tap,1021,0,0
1678801493357,2057,Yame-bosutap,200,OK,Thread Group-Yame 1-42,text,true,,158960,119,97,97,https://yame.vn/bo-suu-tap,820,0,0
1678801494392,1035,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-34,text,true,,76149,125,97,97,https://yame.vn/bo-suu-tap/horus,941,0,0
1678801491687,3739,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-60,text,true,,94634,133,97,97,https://yame.vn/bo-suu-tap/hang-don-gian,2292,0,1369
1678801493557,1870,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-23,text,true,,87856,124,97,97,https://yame.vn/bo-suu-tap/rong,1073,0,0
1678801495283,187,Yame-/shop/bltx?s=2,200,OK,Thread Group-Yame 1-7,text,true,,88392,122,97,97,https://yame.vn/shop/bltx?s=2,154,0,0
1678801494417,1056,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-29,text,true,,71181,126,97,97,https://yame.vn/bo-suu-tap/anubis,1023,0,0
1678801492292,3190,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-66,text,true,,94644,133,97,97,https://yame.vn/bo-suu-tap/hang-don-gian,1806,0,1077
1678801493545,1968,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-53,text,true,,90052,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,1041,0,0
1678801494545,983,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-28,text,true,,87862,124,98,98,https://yame.vn/bo-suu-tap/rong,923,0,0
1678801492786,2723,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-71,text,true,,94636,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,1709,0,730
1678801493358,2198,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-52,text,true,,90058,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,1379,0,0
1678801491991,3569,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-63,text,true,,94636,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,2701,0,1357
1678801495407,192,Yame-/shop/giay-dep-sandal?s=2,200,OK,Thread Group-Yame 1-5,text,true,,87675,133,99,99,https://yame.vn/shop/giay-dep-sandal?s=2,168,0,0
1678801492092,3542,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-64,text,true,,94640,133,99,99,https://yame.vn/bo-suu-tap/hang-don-gian,1985,0,1261
1678801495471,166,Yame-/shop/giay-dep-sandal?s=2,200,OK,Thread Group-Yame 1-7,text,true,,87677,133,99,99,https://yame.vn/shop/giay-dep-sandal?s=2,142,0,0
1678801494729,919,Yame-/shop/ao-so-mi-don-gian?s=2,200,OK,Thread Group-Yame 1-13,text,true,,93315,135,99,99,https://yame.vn/shop/ao-so-mi-don-gian?s=2,876,0,0
1678801494644,1013,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-25,text,true,,87855,124,99,99,https://yame.vn/bo-suu-tap/rong,898,0,0
1678801494676,983,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-37,text,true,,76217,125,99,99,https://yame.vn/bo-suu-tap/horus,890,0,0
1678801492688,2982,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-70,text,true,,94638,133,99,99,https://yame.vn/bo-suu-tap/hang-don-gian,2042,0,681
1678801494755,976,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-9,text,true,,95159,134,100,100,https://yame.vn/shop/ao-thun-don-gian?s=2,906,0,0
1678801492190,3547,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-65,text,true,,94638,133,100,100,https://yame.vn/bo-suu-tap/hang-don-gian,2444,0,1173
1678801494727,1013,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-21,text,true,,90012,139,100,100,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,924,0,0
1678801494913,865,Yame-/shop/ao-so-mi-don-gian?s=2,200,OK,Thread Group-Yame 1-6,text,true,,93316,135,100,100,https://yame.vn/shop/ao-so-mi-don-gian?s=2,847,0,0
1678801494792,1002,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-2,text,true,,95156,134,100,100,https://yame.vn/shop/ao-thun-don-gian?s=2,891,0,0
1678801494951,901,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-15,text,true,,89620,129,100,100,https://yame.vn/shop/gu-toi-gian?s=2,847,0,0
1678801494947,905,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-19,text,true,,65386,138,100,100,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,844,0,0
1678801494797,1057,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-20,text,true,,90006,139,100,100,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,897,0,0
1678801492388,3503,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-67,text,true,,94634,133,100,100,https://yame.vn/bo-suu-tap/hang-don-gian,1707,0,982
1678801494963,990,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-27,text,true,,87854,124,100,100,https://yame.vn/bo-suu-tap/rong,868,0,0
1678801492586,3366,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-69,text,true,,94638,133,100,100,https://yame.vn/bo-suu-tap/hang-don-gian,1567,0,786
1678801495041,922,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-16,text,true,,94571,136,100,100,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,863,0,0
1678801495600,400,Yame,200,OK,Thread Group-Yame 1-5,text,true,,103131,228,100,100,https://yame.vn/home/v2022,118,0,0
1678801495600,118,Yame-0,302,Found,Thread Group-Yame 1-5,text,true,,1390,109,100,100,https://yame.vn/,118,0,0
1678801495719,281,Yame-1,200,OK,Thread Group-Yame 1-5,text,true,,101741,119,100,100,https://yame.vn/home/v2022,248,0,0
1678801492938,3105,Yame-bosutap,200,OK,Thread Group-Yame 1-40,text,true,,158960,119,100,100,https://yame.vn/bo-suu-tap,1153,0,0
1678801495637,408,Yame,200,OK,Thread Group-Yame 1-7,text,true,,103256,228,100,100,https://yame.vn/home/v2022,119,0,0
1678801495637,131,Yame-0,302,Found,Thread Group-Yame 1-7,text,true,,1386,109,100,100,https://yame.vn/,119,0,0
1678801495769,276,Yame-1,200,OK,Thread Group-Yame 1-7,text,true,,101870,119,100,100,https://yame.vn/home/v2022,248,0,0
1678801495058,989,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-26,text,true,,90009,139,100,100,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,895,0,0
1678801495070,983,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-32,text,true,,68788,127,100,100,https://yame.vn/bo-suu-tap/valknut,894,0,0
1678801493962,2091,Yame-bosutap,200,OK,Thread Group-Yame 1-48,text,true,,158956,119,100,100,https://yame.vn/bo-suu-tap,1186,0,0
1678801495097,989,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-18,text,true,,89613,129,100,100,https://yame.vn/shop/gu-toi-gian?s=2,935,0,0
1678801494208,1904,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-54,text,true,,90060,132,100,100,https://yame.vn/bo-suu-tap/toi-gian_bst,1036,0,0
1678801495149,969,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-14,text,true,,65384,138,100,100,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,921,0,0
1678801495167,974,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-35,text,true,,68790,127,100,100,https://yame.vn/bo-suu-tap/valknut,913,0,0
1678801495108,1054,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-43,text,true,,92347,125,100,100,https://yame.vn/bo-suu-tap/space,946,0,0
1678801495174,989,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-8,text,true,,94567,136,100,100,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,922,0,0
1678801492890,3303,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-72,text,true,,94636,133,100,100,https://yame.vn/bo-suu-tap/hang-don-gian,1708,0,672
1678801493191,3003,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-75,text,true,,94638,133,100,100,https://yame.vn/bo-suu-tap/hang-don-gian,2090,0,1066
1678801496040,170,Yame-/bo-suu-tap/bbuff,200,OK,Thread Group-Yame 1-5,text,true,,91418,125,100,100,https://yame.vn/bo-suu-tap/bbuff,145,0,0
1678801496045,175,Yame-/bo-suu-tap/bbuff,200,OK,Thread Group-Yame 1-7,text,true,,91416,125,100,100,https://yame.vn/bo-suu-tap/bbuff,145,0,0
1678801494545,1699,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-38,text,true,,92345,125,98,98,https://yame.vn/bo-suu-tap/space,923,0,0
1678801495280,997,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-36,text,true,,68792,127,98,98,https://yame.vn/bo-suu-tap/valknut,899,0,0
1678801494604,1673,Yame-/bo-suu-tap/phu-kien-thoi-trang,200,OK,Thread Group-Yame 1-22,text,true,,90004,139,98,98,https://yame.vn/bo-suu-tap/phu-kien-thoi-trang,903,0,0
1678801495141,1140,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-30,text,true,,68790,127,98,98,https://yame.vn/bo-suu-tap/valknut,956,0,0
1678801495308,1049,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-3,text,true,,89612,129,98,98,https://yame.vn/shop/gu-toi-gian?s=2,920,0,0
1678801494612,1750,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-55,text,true,,90058,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,895,0,0
1678801495354,1025,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-33,text,true,,68790,127,98,98,https://yame.vn/bo-suu-tap/valknut,929,0,0
1678801495427,1007,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-34,text,true,,68794,127,98,98,https://yame.vn/bo-suu-tap/valknut,891,0,0
1678801495473,1013,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-29,text,true,,87852,124,98,98,https://yame.vn/bo-suu-tap/rong,924,0,0
1678801494810,1757,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-11,text,true,,71177,126,98,98,https://yame.vn/bo-suu-tap/anubis,908,0,0
1678801495412,1125,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-44,text,true,,92351,125,98,98,https://yame.vn/bo-suu-tap/space,933,0,0
1678801495534,1003,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-28,text,true,,64425,128,98,98,https://yame.vn/bo-suu-tap/poseidon,928,0,0
1678801494802,1777,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-24,text,true,,87852,124,98,98,https://yame.vn/bo-suu-tap/rong,901,0,0
1678801492987,3660,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-73,text,true,,94572,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,2037,0,867
1678801495649,1012,Yame-/shop/quan-dai-don-gian?s=2,200,OK,Thread Group-Yame 1-13,text,true,,91014,135,98,98,https://yame.vn/shop/quan-dai-don-gian?s=2,948,0,0
1678801494858,1813,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-50,text,true,,90050,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,861,0,0
1678801493289,3405,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-76,text,true,,94635,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,2373,0,1177
1678801494915,1780,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-41,text,true,,92347,125,98,98,https://yame.vn/bo-suu-tap/space,878,0,0
1678801493088,3630,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-74,text,true,,94641,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,1968,0,807
1678801495660,1065,Yame-/bo-suu-tap/valknut,200,OK,Thread Group-Yame 1-37,text,true,,68792,127,98,98,https://yame.vn/bo-suu-tap/valknut,1004,0,0
1678801495657,1074,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-25,text,true,,64429,128,98,98,https://yame.vn/bo-suu-tap/poseidon,992,0,0
1678801494928,1844,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-1,text,true,,65396,138,98,98,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,912,0,0
1678801494962,1829,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-62,text,true,,90064,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,847,0,0
1678801495779,1066,Yame-/shop/quan-dai-don-gian?s=2,200,OK,Thread Group-Yame 1-6,text,true,,91010,135,98,98,https://yame.vn/shop/quan-dai-don-gian?s=2,1044,0,0
1678801495732,1144,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-9,text,true,,94563,136,98,98,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,1024,0,0
1678801495741,1135,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-21,text,true,,65392,138,98,98,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1031,0,0
1678801495054,1852,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-39,text,true,,92357,125,98,98,https://yame.vn/bo-suu-tap/space,917,0,0
1678801494982,1953,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-10,text,true,,87854,124,98,98,https://yame.vn/bo-suu-tap/rong,902,0,0
1678801495852,1116,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-15,text,true,,95161,134,98,98,https://yame.vn/shop/ao-thun-don-gian?s=2,1054,0,0
1678801493391,3592,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-77,text,true,,94636,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,2405,0,1554
1678801495852,1135,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-19,text,true,,89611,129,98,98,https://yame.vn/shop/gu-toi-gian?s=2,1049,0,0
1678801495794,1219,Yame-/shop/ao-khoac-on-gian-2?s=2,200,OK,Thread Group-Yame 1-2,text,true,,94577,136,98,98,https://yame.vn/shop/ao-khoac-on-gian-2?s=2,1051,0,0
1678801495855,1209,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-20,text,true,,65390,138,98,98,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1091,0,0
1678801495964,1139,Yame-/shop/ao-so-mi-don-gian?s=2,200,OK,Thread Group-Yame 1-16,text,true,,93320,135,98,98,https://yame.vn/shop/ao-so-mi-don-gian?s=2,1053,0,0
1678801496047,1131,Yame-/bo-suu-tap/van-xuan-kien-quoc,200,OK,Thread Group-Yame 1-26,text,true,,65386,138,98,98,https://yame.vn/bo-suu-tap/van-xuan-kien-quoc,1084,0,0
1678801495258,1928,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-17,text,true,,71177,126,98,98,https://yame.vn/bo-suu-tap/anubis,960,0,0
1678801495149,2051,Yame-/bo-suu-tap/rong,200,OK,Thread Group-Yame 1-12,text,true,,87776,124,98,98,https://yame.vn/bo-suu-tap/rong,951,0,0
1678801495177,2025,Yame-/bo-suu-tap/horus,200,OK,Thread Group-Yame 1-31,text,true,,76213,125,98,98,https://yame.vn/bo-suu-tap/horus,983,0,0
1678801496053,1194,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-32,text,true,,71171,126,98,98,https://yame.vn/bo-suu-tap/anubis,1134,0,0
1678801496053,1320,Yame-/bo-suu-tap/space,200,OK,Thread Group-Yame 1-48,text,true,,92353,125,98,98,https://yame.vn/bo-suu-tap/space,1125,0,0
1678801496086,1322,Yame-/shop/ao-thun-don-gian?s=2,200,OK,Thread Group-Yame 1-18,text,true,,95157,134,98,98,https://yame.vn/shop/ao-thun-don-gian?s=2,1177,0,0
1678801495281,2134,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-57,text,true,,90066,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,892,0,0
1678801495302,2131,Yame-/bo-suu-tap/toi-gian_bst,200,OK,Thread Group-Yame 1-58,text,true,,90056,132,98,98,https://yame.vn/bo-suu-tap/toi-gian_bst,891,0,0
1678801496141,1292,Yame-/bo-suu-tap/anubis,200,OK,Thread Group-Yame 1-35,text,true,,71176,126,98,98,https://yame.vn/bo-suu-tap/anubis,1122,0,0
1678801496118,1317,Yame-/shop/gu-toi-gian?s=2,200,OK,Thread Group-Yame 1-14,text,true,,89619,129,98,98,https://yame.vn/shop/gu-toi-gian?s=2,1155,0,0
1678801495953,1490,Yame-/bo-suu-tap/poseidon,200,OK,Thread Group-Yame 1-27,text,true,,64420,128,98,98,https://yame.vn/bo-suu-tap/poseidon,1365,0,0
1678801493488,3966,Yame-/bo-suu-tap/hang-don-gian,200,OK,Thread Group-Yame 1-78,text,true,,94641,133,98,98,https://yame.vn/bo-suu-tap/hang-don-gian,2602,0,1680
